"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (EN)"
"{""contentId"":""e54be1dc-9525-489c-be91-3330bd4d34da"",""fieldId"":""collection.name"",""sequencePath"":[]}","TEXT","collection","All Products","AllProducts"
"{""contentId"":""e54be1dc-9525-489c-be91-3330bd4d34da"",""fieldId"":""category.description"",""sequencePath"":[]}","TEXT","collection","This is your category description. It’s a great place to tell customers what this category is about, connect with your audience and draw attention to your products.","This is your category description. It’s a great place to tell customers what this category is about, connect with your audience and draw attention to your products."
"{""contentId"":""65a19456-cf16-4660-bd13-1e98a3458011"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerscooter TAILWHIP Metalowy, Hulajnoga na Palce z Kierownicą Y-bar, Blk",
"{""contentId"":""65a19456-cf16-4660-bd13-1e98a3458011"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><h2>Finger scooter TAILWHIP®️- Nowa wersja kultowej hulajnogi palcowej – teraz w eleganckim czarnym kolorze i z kierownicą typu Y-bar!</h2><p>Odkryj niezwykłą serię Fingerscooter TAILWHIP®️, zaprojektowaną przez naszą markę z pasją i dbałością o detale. To coś więcej niż zabawka – to sposób na aktywną i kreatywną zabawę, który rozwija Twoje umiejętności i wyobraźnię.</p><p><b>Dlaczego warto wybrać Fingerscooter TAILWHIP®?</b></p><p>✨Szeroki deck typu PRO - idealny do tricków i większej stabilności</p><p>✨Wykonana w całości z metalu – solidna i trwała konstrukcja</p><p><b>✏️</b>Wreszcie solidny metalowy widelec</p><p>✨Optymalny Rozmiar Kierownicy</p><p>✨Gumowe gripy – komfort i kontrola✨ Kierownica typu Y-bar – sportowy wygląd i lepszy chwyt</p><p>✨Realistyczny design – wygląda jak prawdziwa hulajnoga w miniaturze</p><p>✨Niezwykłe kolory</p><p><b>▶️https://www.youtube.com/shorts/EcDmrzRyVnY</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>PROFESJONALNY FINGERSCOOTER TAILWHIP®️ </b>jest limitowana edycja serii Pro, z bardzo popularnym riderem Finger Hustler, profesjonalna zabawkowa frajda. Nasze mini skutery są lepsze do wystawienia. Odpowiednie zarówno dla dorosłych, jak i dzieci, mogą być rozmontowane na części i ponownie złożyć.</p><p>✔️Własny, unikalny design – tworzymy kolekcjonerskie modele, które zachwycą każdego młodego ridera.</p><p>✔️Rozwój zdolności manualnych: mini hulajnoga rozwija koordynację ruchową i precyzję dłoni, co wspiera rozwój motoryki małej.</p><p>✔️ Koniec z nudą przy ekranach: Nasze produkty zachęcają do aktywnej zabawy i odkrywania świata trików – bez smartfonów i gadżetów.</p><p><b>▶️https://www.youtube.com/shorts/EcDmrzRyVnY</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>✏️</b>Aby zapewnić maksymalną płynność ruchów i przygotować hulajnogę do wykonywania trików:</p><ol><li><b>Nasmaruj widełkę niewielką ilością oleju</b>&nbsp;– to pomoże w płynniejszym wykonywaniu obrotów i manewrów.</li><li>Równomiernie przyklej griptape&nbsp;na dekę, aby zapewnić idealną przyczepność.</li><li>Sprawdź dokręcenie wszystkich elementów&nbsp;za pomocą dołączonego klucza-śrubokręta.</li></ol><p><b>Co znajdziesz w zestawie?</b></p><ul><li>Fingerscooter</li><li>Miękki griptape do samodzielnego przyklejenia</li><li>Uniwersalny klucz-śrubokręt</li></ul><p><b>▶️https://www.youtube.com/shorts/EcDmrzRyVnY</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Dla kogo jest Fingerscooter?</b></p><ul><li><b>Dla dzieci od 6 roku życia</b></li><li>Początkujący i zaawansowani riderzy</li><li>Miłośnicy fingerboardów, finger BMX i aktywnej zabawy</li></ul><p><b>Dane techniczne:</b></p><ul><li>Materiał: solidny stop metalu</li><li>wymiary mini hulajnogi na palce:&nbsp; 8 x 7 cm</li><li>wymiary opakowania: 18 x 13,5 x 3 cm</li><li>kolor: czarny</li></ul><p><b>▶️https://www.youtube.com/shorts/EcDmrzRyVnY</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Dlaczego warto zaufać TAILWHIP®️?</b></p><ul><li>Certyfikowana jakość&nbsp;– wszystkie nasze produkty spełniają wymagania bezpieczeństwa, a informacje o jakości znajdziesz na opakowaniu.</li><li>Kreatywna społeczność&nbsp;– baw się, rozwijaj umiejętności i twórz niezapomniane chwile z TAILWHIP<b>®️</b></li></ul></div><div class=""item item-12""></div><div class=""item item-12""></div><div class=""item item-12""></div>",
"{""contentId"":""a6dfc258-4fd9-4d8c-869e-03535d8adcf0"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerboard TAILWHIP Hustler Rain Pro Finger, Mini Deskorolka na Palce","Fingerboard TAILWHIP Mini Wooden Skateboard Pro Deck + Accessories"
"{""contentId"":""a6dfc258-4fd9-4d8c-869e-03535d8adcf0"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""><p><strong>Fingerboard TAILWHIP®️ Mini Deskorolka Drewniana Pro Deck + Akcesoria</strong></p><p>&nbsp;</p><p>Odkryj najwyższą jakość i precyzję z Fingerboardem TAILWHIP®️! Wykonany z 5-warstwowego kanadyjskiego klonu, ten mini fingerboard zapewnia wyjątkową trwałość i komfort jazdy. Dzięki wysokiej klasy kołom z łożyskami oraz piankowemu grip tape'owi, masz pełną kontrolę podczas trików.</p><p>&nbsp;</p><p><strong>Dlaczego warto wybrać Fingerboard TAILWHIP?</strong></p><p>✅&nbsp;Materiał Premium&nbsp;– solidna konstrukcja z kanadyjskiego klonu</p><p>✅&nbsp;Dla Profesjonalistów i Początkujących&nbsp;– idealny do nauki trików i rozwijania umiejętności</p><p>✅ Antystresowa Zabawka – idealna na prezent dla dzieci i dorosłych</p><p>✅&nbsp;Stylowy Design&nbsp;– drewniane wykończenie z grafiką UV</p><p>▶️<a href=""https://www.youtube.com/shorts/7zvi6bUrD6E"" target=""_blank""><strong>https://www.youtube.com/shorts/7zvi6bUrD6E</strong></a></p><p><br>Użyj dołączonej naklejki i narzędzia do deskorolki, aby dostosować swoje fingerboardy jak profesjonaliści. Jeździj i szlifuj swoje nowe mini deskorolki do palców z TAIL WHIP®️ od prawdziwych skaterów! Mini deskorolki TAILWHIP będą idealnym prezentem dla chłopców/dziewcząt w wieku od 6 lat. Wiek nieograniczony. Zabawka antystresowa</p><p>&nbsp;</p><p><strong>Specyfikacja:</strong></p><ul>	<li>Wymiary deski: 100 x 34 mm</li>	<li>Wymiary opakowania: 16.5 x 18.5 x 3 cm</li>	<li>Materiał: 5-warstwowy kanadyjski klon, metal, guma</li></ul><p>&nbsp;</p><p><strong>W zestawie:</strong></p><ul>	<li>piankowy griptape</li>	<li>narzędzie do montażu</li>	<li>naklejka</li></ul><p>&nbsp;</p><p>▶️<a href=""https://www.youtube.com/shorts/7zvi6bUrD6E"" target=""_blank""><strong>https://www.youtube.com/shorts/7zvi6bUrD6E</strong></a></p><p><br>Kup teraz i wykonaj swoje pierwsze triki z Fingerboardem TAILWHIP®️!</p><p>✏️Idealny prezent dla dzieci od 6 lat i dorosłych, którzy kochają skateboarding.</p><p>▶️<a href=""https://www.youtube.com/shorts/7zvi6bUrD6E"" target=""_blank""><strong>https://www.youtube.com/shorts/7zvi6bUrD6E</strong></a></p><p><br><strong>Dlaczego warto zaufać TAILWHIP®️?</strong></p><ul>	<li>Certyfikowana jakość&nbsp;– wszystkie nasze produkty spełniają wymagania bezpieczeństwa, a informacje o jakości znajdziesz na opakowaniu.</li>	<li>Kreatywna społeczność&nbsp;– baw się, rozwijaj umiejętności i twórz niezapomniane chwile z TAILWHIP®️</li></ul><p>▶️<a href=""https://www.youtube.com/shorts/7zvi6bUrD6E"" target=""_blank""><strong>https://www.youtube.com/shorts/7zvi6bUrD6E</strong></a></p><p><br><strong>Koniec z nudą przy ekranach: Nasze produkty zachęcają do aktywnej zabawy i odkrywania świata trików – bez smartfonów i gadżetów.</strong></p><p><strong>Zabawki TAILWHIP®️- to doskonały prezent dla dzieci, zabawka motoryczna wspierająca rozwijanie zdolności motorycznych, a także świetne uzupełnienie wystawy sklepowej lub dekoracji w kawiarni.</strong></p><p><strong>▶️<a href=""https://www.youtube.com/shorts/7zvi6bUrD6E"" target=""_blank"">https://www.youtube.com/shorts/7zvi6bUrD6E</a></strong></p></div>","<p>&nbsp;</p><p>Fingerboard TAIL WHIP Mini Wooden Skateboard Pro Deck + Accessories.</p><p>&nbsp;</p><p>It was created by the young and popular brand TAIL WHIP.</p><p>TAILWHIP PROFESSIONAL FINGERBOARDS offer you real vultures from real skaters! With over 1,000 tricks, try the classic board shapes and the ones you like. Exclusive to this set, you will assemble the original board. Use the included stickers and skateboard tool to customize your fingerboards like the pros. Ride and polish your new mini fingerboards with TAILWHIP from real skaters! TAILWHIP mini skateboards would make the perfect gift for boys/girls aged 6 and up. Age unlimited. Anti-stress toy.</p><p>Our mini skateboard is not just a toy, it is a real miniaturised skateboarding experience.</p><p>The TAILWHIP Wooden Fingerboard is the perfect gift in a nice looking retail package.</p><p>&nbsp;</p><p>The board is made of 5-ply Canadian maple veneer, 0.5 mm thick, 100 x 34 mm in size with a high concave shape and lacquered. UV/heat transfer graphics. High-quality wheels with bearings.</p><p>IDEAL GIFT - finger board mini skateboard is an ideal gift for children to develop their motor skills, hand-eye coordination and increase their curiosity. They are a very cute removable toy that can be played with using their fingers.</p><p>Contents of the Fingerboard TAIL WHIP Hustler Graffiti Pro Deck set:</p><br/><p>5-ply Canadian maple board with wheels made from precision components</p><p>foam grip tape</p><p>1 assembly tool</p><p>sticker</p><br/><p>Discover professional quality with our TAILWHIP Fingerboard! This premium wooden mini Fingerboard is designed to give you the maximum riding experience. Each Fingerboard is made from carefully selected Canadian maple, offering durability and style.</p><p>Compared to traditional mini skateboards, these new 34mm professional skateboards are shorter and closer to the riding surface. Your ultimate toe board.</p><p>PREMIUM DURABILITY: Cross layers for maximum strength and durability. Pre-drilled screw holes for easy installation of trucks</p><p>FOR ALL LEVELS OF SKILLS: Ideal for riders of all skill levels. Includes one sheet of adhesive foam and a free Teak Tuning sticker.</p><br/><p>set suitable for children aged 6 and over</p><p>board dimensions: 10 x 3.4 cm</p><p>pack dimensions: 16.5 x 18.5 x 3 cm</p><br/><p>The mini wooden skateboard is a perfect gift for children, a motor toy to support the development of motor skills, and a great addition to a shop display or café decoration.</p><br/><p><a rel=""noopener noreferrer"" target=""_blank"" href=""https://www.youtube.com/shorts/AgWHJPJK0Dw"">https://www.youtube.com/shorts/AgWHJPJK0Dw</a></p>"
"{""contentId"":""ccc56d36-f92a-44be-a1ca-1aaf270d33ac"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h1 class=""font_0"">POLITYKA PLIK&Oacute;W COOKIE SKLEPU INTERNETOWEGO TAILWHIP.STORE</h1>","<h1 class=""font_0"">TAILWHIP.STORE COOKIE POLICY</h1>"
"{""contentId"":""1e5a8aca-8497-443e-bad1-31471ad93192"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerboard TAILWHIP Hustler Rain Pro Finger, Mini Deskorolka na Palce",
"{""contentId"":""1e5a8aca-8497-443e-bad1-31471ad93192"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><p><b>Fingerboard TAILWHIP</b>®️<b> Mini Deskorolka Drewniana Pro Deck + Akcesoria</b></p><p>Odkryj najwyższą jakość i precyzję z Fingerboardem TAILWHIP®️! Wykonany z 5-warstwowego kanadyjskiego klonu, ten mini fingerboard zapewnia wyjątkową trwałość i komfort jazdy. Dzięki wysokiej klasy kołom z łożyskami oraz piankowemu grip tape'owi, masz pełną kontrolę podczas trików.</p><p><b>Dlaczego warto wybrać Fingerboard TAILWHIP?</b></p><p>✅&nbsp;Materiał Premium&nbsp;– solidna konstrukcja z kanadyjskiego klonu</p><p>✅&nbsp;Dla Profesjonalistów i Początkujących&nbsp;– idealny do nauki trików i rozwijania umiejętności</p><p>✅ Antystresowa Zabawka – idealna na prezent dla dzieci i dorosłych</p><p>✅&nbsp;Stylowy Design&nbsp;– drewniane wykończenie z grafiką UV</p><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p>Użyj dołączonej naklejki i narzędzia do deskorolki, aby dostosować swoje fingerboardy jak profesjonaliści. Jeździj i szlifuj swoje nowe mini deskorolki do palców z TAIL WHIP®️ od prawdziwych skaterów! Mini deskorolki TAILWHIP będą idealnym prezentem dla chłopców/dziewcząt w wieku od 6 lat. Wiek nieograniczony. Zabawka antystresowa</p><p><b>Specyfikacja</b>:</p><ul><li>Wymiary deski: 100 x 34 mm</li><li>Wymiary opakowania: 16.5 x 18.5 x 3 cm</li><li>Materiał: 5-warstwowy kanadyjski klon, metal, guma</li></ul><p><b>W zestawie</b>:</p><ul><li>piankowy griptape</li><li>narzędzie do montażu</li><li>naklejka</li></ul><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p>Kup teraz i wykonaj swoje pierwsze triki z Fingerboardem TAILWHIP®️!</p><p>✏️Idealny prezent dla dzieci od 6 lat i dorosłych, którzy kochają skateboarding.</p><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Dlaczego warto zaufać TAILWHIP®️?</b></p><ul><li>Certyfikowana jakość&nbsp;– wszystkie nasze produkty spełniają wymagania bezpieczeństwa, a informacje o jakości znajdziesz na opakowaniu.</li><li>Kreatywna społeczność&nbsp;– baw się, rozwijaj umiejętności i twórz niezapomniane chwile z TAILWHIP<b>®️</b></li></ul><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Koniec z nudą przy ekranach: Nasze produkty zachęcają do aktywnej zabawy i odkrywania świata trików – bez smartfonów i gadżetów.</b></p><p><b>Zabawki TAILWHIP®️- to doskonały prezent dla dzieci, zabawka motoryczna wspierająca rozwijanie zdolności motorycznych, a także świetne uzupełnienie wystawy sklepowej lub dekoracji w kawiarni.</b></p><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p></div><div class=""item item-12""></div><div class=""item item-12""></div><div class=""item item-12""></div>",
"{""contentId"":""a58da44c-f005-4c43-8965-6d269afc1ce7"",""fieldId"":""menu"",""sequencePath"":[]}","TEXT","document.api.MenuService.Menu","<?xml version='1.1' encoding='UTF-8'?><menu><items/></menu>","<?xml version='1.1' encoding='UTF-8'?><menu><items/></menu>"
"{""contentId"":""1123d90f-cb8b-49ce-b581-aa7f5d1a1ccb"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","9458d9_a3bef6c9d7664b92b13030220ffc4e45~mv2.jpeg",
"{""contentId"":""1123d90f-cb8b-49ce-b581-aa7f5d1a1ccb"",""fieldId"":""compFeatures.imageX.data.image.alt"",""sequencePath"":[]}","TEXT","wixui.ImageX","finger bikes tailwhip",
"{""contentId"":""6324d85f-a87f-4f4c-b3a3-62135efb3994"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h1 class=""font_0"">REGULAMIN ZWROT&Oacute;W I REFUNDACJI W SKLEPIE INTERNETOWYM TAILWHIP.STORE</h1>","<h1 class=""font_0"">TAILWHIP.STORE RETURN AND REFUND POLICY</h1>"
"{""contentId"":""b6b752b9-b0f4-4228-b3aa-6dbf3ab29a9e"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<p class=""font_8"">Fursoller sp. z o.o.</p>

<p class=""font_8""><span>ul. Domaniewska 47/10</span></p>

<p class=""font_8""><span>02-672 Warszawa</span></p>

<p class=""font_8""><span>info@fursoller.com</span></p>","<p class=""font_8"">Fursoller sp. z o.o.</p>

<p class=""font_8""><span>ul. Domaniewska 47/10</span></p>

<p class=""font_8""><span>02-672 Warszawa</span></p>

<p class=""font_8""><span>info@fursoller.com</span></p>"
"{""contentId"":""6e8be5dc-f1d0-4976-b4a1-4335f505bcaf"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<p class=""font_8""><span>Regulamin zwrot&oacute;w i refundacji w sklepie internetowym tailwhip.store</span></p>

<p class=""font_8""><span><span class=""wixGuard"">​</span></span></p>

<p class=""font_8""><span>Niniejszy regulamin określa zasady dokonywania zwrot&oacute;w towar&oacute;w oraz refundacji środk&oacute;w w sklepie internetowym tailwhip.store, prowadzonym przez Fursoller sp. z o.o., z siedzibą w Warszawie.</span></p>

<p class=""font_8""><span><span class=""wixGuard"">​</span></span></p>

<p class=""font_8""><span>I. Prawo odstąpienia od umowy</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>Zgodnie z Ustawą z dnia 30 maja 2014r. o prawach konsumenta (Dz.U.2014.827), Klient będący konsumentem lub przedsiębiorcą na prawach konsumenta ma prawo odstąpić od zawartej umowy sprzedaży bez podania przyczyny w terminie 14 dni od daty wejścia w posiadanie towaru.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Aby skorzystać z prawa odstąpienia od umowy, Klient powinien poinformować Sklep o swojej decyzji w drodze jednoznacznego oświadczenia (np. pismo wysłane pocztą, faksem lub pocztą elektroniczną).</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Klient może skorzystać z wzoru formularza odstąpienia od umowy, jednak nie jest to obowiązkowe.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Klient ponosi bezpośrednie koszty zwrotu towaru.</span></p>
	</li>
</ol>

<p class=""font_8""><span>II. Zwrot towaru</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>Klient odpowiada tylko za zmniejszenie wartości towaru wynikające z korzystania z niego w spos&oacute;b inny niż było to konieczne do stwierdzenia charakteru, cech i funkcjonowania rzeczy.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Towar powinien być zwr&oacute;cony w niezmienionym stanie wraz z kompletnym wyposażeniem i akcesoriami wydanymi przy jego sprzedaży.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Sklep nie przyjmuje przesyłek odesłanych za pobraniem.</span></p>
	</li>
</ol>

<p class=""font_8""><span>III. Refundacja środk&oacute;w</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>W przypadku odstąpienia od umowy Sklep zwraca Klientowi wszystkie otrzymane płatności, w tym koszty dostarczenia towaru (z wyjątkiem dodatkowych koszt&oacute;w wynikających z wybranego przez Klienta sposobu dostarczenia innego niż najtańszy zwykły spos&oacute;b dostarczenia oferowany przez Sklep), niezwłocznie, nie p&oacute;źniej niż 14 dni od dnia otrzymania oświadczenia o odstąpieniu od umowy.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Sklep dokonuje zwrotu płatności przy użyciu takiego samego sposobu płatności, jakiego użył Klient, chyba że Klient wyraźnie zgodził się na inny spos&oacute;b zwrotu, kt&oacute;ry nie wiąże się dla niego z żadnymi kosztami. W przypadku płatności &quot;got&oacute;wka przy odbiorze&quot; zwrot zostanie dokonany na podany przez Klienta numer konta bankowego.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Sklep może wstrzymać się ze zwrotem płatności do czasu otrzymania towaru lub do czasu dostarczenia dowodu jego odesłania, w zależności od tego, kt&oacute;re zdarzenie nastąpi wcześniej.</span></p>
	</li>
</ol>

<p class=""font_8""><span>IV. Wyłączenia Prawo odstąpienia od umowy nie przysługuje Klientowi w przypadkach wymienionych w art. 38 ustawy o prawach konsumenta, m.in. w odniesieniu do um&oacute;w: a) w kt&oacute;rych przedmiotem świadczenia jest rzecz nieprefabrykowana, wyprodukowana według specyfikacji konsumenta lub służąca zaspokojeniu jego zindywidualizowanych potrzeb; b) w kt&oacute;rych przedmiotem świadczenia jest rzecz ulegająca szybkiemu zepsuciu lub mająca kr&oacute;tki termin przydatności do użycia; c) w kt&oacute;rych przedmiotem świadczenia jest rzecz dostarczana w zapieczętowanym opakowaniu, kt&oacute;rej po otwarciu opakowania nie można zwr&oacute;cić ze względu na ochronę zdrowia lub ze względ&oacute;w higienicznych, jeżeli opakowanie zostało otwarte po dostarczeniu; d) w kt&oacute;rych przedmiotem świadczenia są nagrania dźwiękowe lub wizualne albo programy komputerowe dostarczane w zapieczętowanym opakowaniu, jeżeli opakowanie zostało otwarte po dostarczeniu.</span></p>

<p class=""font_8""><span>V. Postanowienia końcowe</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>W sprawach nieuregulowanych w niniejszym Regulaminie zastosowanie mają odpowiednie przepisy ustawy o prawach konsumenta oraz Kodeksu cywilnego.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Regulamin wchodzi w życie z dniem opublikowania na stronie internetowej sklepu tailwhip.store.</span></p>
	</li>
</ol>","<p class=""font_8"">Terms and conditions for returns and refunds at tailwhip.store</p>

<p class=""font_8"">&nbsp;</p>

<p class=""font_8"">These regulations specify the rules for returns of goods and refunds in the tailwhip.store online shop, operated by Fursoller sp. z o.o., seated in Warsaw.</p>

<p class=""font_8"">&nbsp;</p>

<p class=""font_8"">I. Right of withdrawal</p>

<p class=""font_8"">Pursuant to the Act of 30 May 2014 on consumer rights (Journal of Laws 2014.827), the Customer who is a consumer or an entrepreneur with consumer rights has the right to withdraw from the concluded sales contract without giving any reason within 14 days from the date of taking possession of the goods.</p>

<p class=""font_8"">In order to exercise the right of withdrawal, the Customer should inform the Store of his/her decision by an unequivocal statement (e.g. a letter sent by post, fax or e-mail).</p>

<p class=""font_8"">The Customer may use the model withdrawal form, but this is not obligatory.</p>

<p class=""font_8"">The Customer shall bear the direct costs of returning the goods.</p>

<p class=""font_8"">II. Return of goods</p>

<p class=""font_8"">The customer shall only be liable for any diminished value of the goods resulting from the use of the goods other than what was necessary to ascertain the nature, characteristics and functioning of the goods.</p>

<p class=""font_8"">The goods should be returned in an unaltered condition together with the complete equipment and accessories issued at its sale.</p>

<p class=""font_8"">The shop does not accept parcels sent back cash on delivery.</p>

<p class=""font_8"">III. Refund</p>

<p class=""font_8"">In the event of withdrawal from the contract, the Shop shall refund to the Customer all payments received, including the costs of delivery of the goods (except for the additional costs resulting from the method of delivery chosen by the Customer other than the cheapest ordinary method of delivery offered by the Shop), immediately, not later than 14 days from the date of receipt of the declaration of withdrawal.</p>

<p class=""font_8"">The Shop shall refund the payment using the same method of payment used by the Customer, unless the Customer has expressly agreed to a different method of refund that does not involve any costs for the Customer. In the case of &lsquo;cash on delivery&rsquo; payments, the refund will be made to the bank account number provided by the Customer.</p>

<p class=""font_8"">The shop may withhold the refund until it has received the goods or until it has provided proof of return, whichever event occurs first.</p>

<p class=""font_8"">IV. Exclusions The Customer shall not have the right of withdrawal in the cases listed in Article 38 of the Consumer Rights Act, inter alia. with regard to contracts: (a) in which the subject of the performance is a non-refabricated item, produced to the consumer&#39;s specification or serving to satisfy his individualised needs; (b) in which the subject of the performance is an item that is perishable or has a short shelf life; c) in which the object of the performance is an item supplied in sealed packaging which cannot be returned after opening the packaging for health or hygiene reasons, if the packaging has been opened after delivery; d) in which the object of the performance is sound or visual recordings or computer programmes supplied in sealed packaging, if the packaging has been opened after delivery.</p>

<p class=""font_8"">V. Final provisions</p>

<p class=""font_8"">In matters not covered by these Terms and Conditions, the relevant provisions of the Consumer Rights Act and the Civil Code shall apply.</p>

<p class=""font_8"">The Regulations shall enter into force as of the date of their publication on the tailwhip.store website.</p>"
"{""contentId"":""ded0ce8b-b0c4-4276-ba07-e21feec402a7"",""fieldId"":""collection.name"",""sequencePath"":[]}","TEXT","collection","Previous_handleId",
"{""contentId"":""f93ab6dc-23c8-4bc8-8652-000b234a9742"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h2 class=""font_2""><span>Jakość</span></h2>",
"{""contentId"":""aa5fea31-016f-4566-92b5-111d323957b0"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h3 class=""font_3""><span>TAILWHIP</span></h3>",
"{""contentId"":""a8252f0d-f339-4307-a9f5-5d2a5965a5ef"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Zestaw Ochraniaczy do Skateboardu i Roweru TAILWHIP, czarny, rozmiar S",
"{""contentId"":""a8252f0d-f339-4307-a9f5-5d2a5965a5ef"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-12""><h1>Zestaw Ochraniaczy do Skateboardu i Roweru TAILWHIP</h1></div><div class=""item item-6""></div><div class=""item item-6""><p>Ochraniacze na łokcie i kolana pochłaniają energię uderzenia podczas upadku. Nakładki stabilizujące w strefach łokci i kolan chronią przed nadmiernym rozciąganiem podczas aktywnego ruchu i uderzeń</p><p><b>Zestaw ochronny zawiera:</b></p><ul><li>nakolanniki - 2 szt.</li><li>nakolotniki - 2 szt.</li><li>ochraniacze na nadgarstki - 2 szt.</li></ul></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Rozmiar:</b></p><ul><li><b>S (&lt;40 kg):</b><p>Nakolanniki: S (35 cm)</p><p>Nakolotniki: S (32 cm)</p><p>Ochraniacze na nadgarstki: S (26,5 cm)</p><p><b>W przypadku wątpliwości co do wyboru rozmiaru, zawsze wybieraj większy, ponieważ ochrona często zakłada się na odzież.</b></p></li></ul></div><div class=""item item-6""></div><div class=""item item-6""></div><div class=""item item-12""></div>",
"{""contentId"":""f56f8ebf-5d0d-42d2-8f8f-817f2b832c79"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h3 class=""font_3""><span><a dataquery=""LINK_03"">Polityka prywatności</a> / <a dataquery=""LINK_3"">Regulamin sklepu internetowego</a>&nbsp; /&nbsp;<a dataquery=""LINK_1"">Polityka zwrot&oacute;w i refundacj</a> /&nbsp;<a dataquery=""LINK_2"">Polityka plik&oacute;w cookie</a></span></h3>",
"{""contentId"":""f70a42f9-c763-4380-b2b2-d707a5215a8d"",""fieldId"":""com.wixpress.locations.Location.name"",""sequencePath"":[]}","TEXT","com.wixpress.locations.Location","Polska",
"{""contentId"":""cc2788f3-a13b-48c5-be08-f5149d503200"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerboard Buty TAILWHIP, Finger Sneakers Pikachiu, Akcesoria dla Dzieci",
